,Date,Actual,Forecast
278,5/10/06,299.5,
279,6/10/06,294.8333333,
280,7/10/06,274.0833333,
281,8/10/06,277,
282,9/10/06,289.9166667,
283,10/10/06,300.4583333,
284,11/10/06,302.25,
285,12/10/06,298.1666667,
286,13/10/06,290.2083333,
287,14/10/06,272.375,
288,15/10/06,261.0833333,
289,16/10/06,285.75,
290,17/10/06,295.2083333,
291,18/10/06,314.8333333,
292,19/10/06,298.875,
293,20/10/06,291.0833333,
294,21/10/06,283.2916667,
295,22/10/06,281.75,
296,23/10/06,311.75,
297,24/10/06,325.25,
298,25/10/06,334.7916667,
299,26/10/06,339.5416667,
300,27/10/06,332.625,
301,28/10/06,313.9583333,
302,29/10/06,325.5,
303,30/10/06,374.25,
304,31/10/06,387.6666667,
305,1/11/06,391.2916667,
306,2/11/06,354.0416667,
307,3/11/06,317.5416667,
308,4/11/06,293.5416667,
309,5/11/06,283.0833333,
310,6/11/06,303.4166667,
311,7/11/06,305.25,
312,8/11/06,322.2083333,
313,9/11/06,332.0416667,
314,10/11/06,346,
315,11/11/06,327.875,
316,12/11/06,347.2916667,
317,13/11/06,346.2916667,
318,14/11/06,329.1666667,
319,15/11/06,317,
320,16/11/06,328.625,
321,17/11/06,352.3333333,
322,18/11/06,355.5833333,
323,19/11/06,335.0833333,
324,20/11/06,330.8333333,
325,21/11/06,352.9166667,
326,22/11/06,365.0833333,
327,23/11/06,340.375,
328,24/11/06,328.0416667,
329,25/11/06,336,
330,26/11/06,348.5,
331,27/11/06,410.8333333,
332,28/11/06,421,
333,29/11/06,423.375,
334,30/11/06,383.5833333,
335,1/12/06,371.25,
336,2/12/06,374.25,
337,3/12/06,400.0833333,
338,4/12/06,394.7916667,
339,5/12/06,387,
340,6/12/06,402.7916667,
341,7/12/06,402.6666667,
342,8/12/06,399.875,
343,9/12/06,345.7083333,
344,10/12/06,339.4166667,
345,11/12/06,355.25,
346,12/12/06,352.5,
347,13/12/06,347.1666667,
348,14/12/06,338.6666667,
349,15/12/06,369.3333333,
350,16/12/06,399.75,
351,17/12/06,402.9583333,
352,18/12/06,441.1666667,
353,19/12/06,440.0833333,
354,20/12/06,428.7083333,
355,21/12/06,364.875,
356,22/12/06,376.4166667,
357,23/12/06,340.3333333,
358,24/12/06,330.5833333,
359,25/12/06,321.25,
360,26/12/06,340.1666667,
361,27/12/06,362.0833333,
362,28/12/06,415.125,
363,29/12/06,402.125,
364,30/12/06,384.6666667,
365,31/12/06,377.3333333,
,1/1/07,361.775,
,2/1/07,351.8541667,
,3/1/07,347.7708333,
,4/1/07,388.1625,
,5/1/07,408.6291667,
,6/1/07,356.8166667,
,7/1/07,342.4583333,
,8/1/07,345.3833333,
,9/1/07,353.9791667,
,10/1/07,397.8333333,
,11/1/07,431.175,
,12/1/07,461.7708333,
,13/1/07,458.5666667,
,14/1/07,451.0458333,
,15/1/07,459.4083333,
,16/1/07,447.9041667,
,17/1/07,402.0958333,
,18/1/07,373.7291667,
,19/1/07,393.5583333,
,20/1/07,363.8041667,
,21/1/07,372.275,
,22/1/07,389.4583333,
,23/1/07,369.1625,
,24/1/07,372.25,
,25/1/07,383.5166667,
,26/1/07,394.8541667,
,27/1/07,381.3708333,
,28/1/07,394.6416667,
,29/1/07,417.8666667,
,30/1/07,410.9,
,31/1/07,420.4125,
,1/2/07,428.9166667,
,2/2/07,422.0291667,
,3/2/07,369.3083333,
,4/2/07,342.55,
,5/2/07,353.7625,
,6/2/07,351.9833333,
,7/2/07,358.5375,
,8/2/07,350.6458333,
,9/2/07,332.525,
,10/2/07,325.5208333,
,11/2/07,322.325,
,12/2/07,343.3916667,
,13/2/07,343.5333333,
,14/2/07,368.5041667,
,15/2/07,344.2583333,
,16/2/07,325.3333333,
,17/2/07,301.9041667,
,18/2/07,318.2083333,
,19/2/07,359.35,
,20/2/07,367.3541667,
,21/2/07,382.7666667,
,22/2/07,377.3708333,
,23/2/07,384.6041667,
,24/2/07,354.775,
,25/2/07,361.5541667,
,26/2/07,386.2166667,
,27/2/07,403.9708333,
,28/2/07,400.8875,
,1/3/07,393.0458333,
,2/3/07,369.3291667,
,3/3/07,315.3041667,
,4/3/07,289.35,
,5/3/07,301.7416667,
,6/3/07,312.2916667,
,7/3/07,322.8916667,
,8/3/07,339.1291667,
,9/3/07,335.8583333,
,10/3/07,304.1625,
,11/3/07,280.7086957,
,12/3/07,301.7333333,
,13/3/07,324.8916667,
,14/3/07,335.6083333,
,15/3/07,343.7958333,
,16/3/07,315.1708333,
,17/3/07,284.0208333,
,18/3/07,276.1583333,
,19/3/07,311.575,
,20/3/07,331.7041667,
,21/3/07,351.5416667,
,22/3/07,311.0583333,
,23/3/07,301.4875,
,24/3/07,272.5375,
,25/3/07,274.8583333,
,26/3/07,328.5916667,
,27/3/07,351.3125,
,28/3/07,342.8375,
,29/3/07,323.3833333,
,30/3/07,304.5833333,
,31/3/07,287.075,
,1/4/07,316.05,
,2/4/07,335.1958333,
,3/4/07,342.3916667,
,4/4/07,318.8458333,
,5/4/07,308.25,
,6/4/07,292.6958333,
,7/4/07,268.15,
,8/4/07,282.9958333,
,9/4/07,314.4333333,
,10/4/07,319.9458333,
,11/4/07,315.8,
,12/4/07,324.6166667,
,13/4/07,313,
,14/4/07,289.95,
,15/4/07,299.9208333,
,16/4/07,333.2,
,17/4/07,337.0875,
,18/4/07,339.9625,
,19/4/07,332.0416667,
,20/4/07,316.5666667,
,21/4/07,303.0291667,
,22/4/07,290.6291667,
,23/4/07,307.4125,
,24/4/07,300.7833333,
,25/4/07,299.0083333,
,26/4/07,303.5875,
,27/4/07,294.15,
,28/4/07,269.5083333,
,29/4/07,269.1625,
,30/4/07,290.6916667,
,1/5/07,284.8875,
,2/5/07,298.825,
,3/5/07,323.8,
,4/5/07,314.9125,
,5/5/07,297.425,
,6/5/07,277.6541667,
,7/5/07,294.1583333,
,8/5/07,292.5958333,
,9/5/07,289.4416667,
,10/5/07,294.1375,
,11/5/07,280.8541667,
,12/5/07,282.9708333,
,13/5/07,277.9875,
,14/5/07,301.15,
,15/5/07,289.0916667,
,16/5/07,291.1625,
,17/5/07,264.4791667,
,18/5/07,280.0916667,
,19/5/07,265.5083333,
,20/5/07,276.5666667,
,21/5/07,302.6916667,
,22/5/07,304.1791667,
,23/5/07,294.3125,
,24/5/07,280.95,
,25/5/07,266.6916667,
,26/5/07,253.6208333,
,27/5/07,254.2916667,
,28/5/07,268.3958333,
,29/5/07,294.1,
,30/5/07,294.0958333,
,31/5/07,293.0083333,
,1/6/07,298.3166667,
,2/6/07,278.3333333,
,3/6/07,277.4083333,
,4/6/07,283.7458333,
,5/6/07,281.2583333,
,6/6/07,287.6,
,7/6/07,283.9,
,8/6/07,279.9291667,
,9/6/07,265.7583333,
,10/6/07,261.9875,
,11/6/07,284.0208333,
,12/6/07,293.8875,
,13/6/07,287.5208333,
,14/6/07,289.3,
,15/6/07,282.95,
,16/6/07,261.7041667,
,17/6/07,257.5791667,
,18/6/07,282.5375,
,19/6/07,292.5625,
,20/6/07,286.8458333,
,21/6/07,282.0333333,
,22/6/07,275.4291667,
,23/6/07,257.1208333,
,24/6/07,256.0791667,
,25/6/07,284.425,
,26/6/07,290.9416667,
,27/6/07,286.4666667,
,28/6/07,283.6375,
,29/6/07,277.6541667,
,30/6/07,261.2541667,
,1/7/07,262.3,
,2/7/07,276.5083333,
,3/7/07,298.7083333,
,4/7/07,283.1666667,
,5/7/07,309.7,
,6/7/07,296.2791667,
,7/7/07,274.0208333,
,8/7/07,275.4333333,
,9/7/07,306.8791667,
,10/7/07,330.725,
,11/7/07,322.0708333,
,12/7/07,310.875,
,13/7/07,303.9291667,
,14/7/07,286.7583333,
,15/7/07,275.0875,
,16/7/07,301.65,
,17/7/07,289.4041667,
,18/7/07,290,
,19/7/07,291.675,
,20/7/07,284.575,
,21/7/07,272.5833333,
,22/7/07,280.925,
,23/7/07,308.7166667,
,24/7/07,278.8208333,
,25/7/07,294.0833333,
,26/7/07,285.3541667,
,27/7/07,282.0041667,
,28/7/07,260.3,
,29/7/07,258.2541667,
,30/7/07,276.875,
,31/7/07,291.7125,
,1/8/07,304.4708333,
,2/8/07,315.8708333,
,3/8/07,292.6875,
,4/8/07,269.45,
,5/8/07,263.3333333,
,6/8/07,287.5166667,
,7/8/07,289.65,
,8/8/07,298.2333333,
,9/8/07,295.6833333,
,10/8/07,285.7958333,
,11/8/07,269.6375,
,12/8/07,262.9041667,
,13/8/07,295.4083333,
,14/8/07,306.2333333,
,15/8/07,305.8333333,
,16/8/07,290.125,
,17/8/07,284.4958333,
,18/8/07,263.5958333,
,19/8/07,260.1916667,
,20/8/07,288.8916667,
,21/8/07,296.2041667,
,22/8/07,294.4333333,
,23/8/07,297.0375,
,24/8/07,300.1416667,
,25/8/07,273.7875,
,26/8/07,263.6125,
,27/8/07,277.6166667,
,28/8/07,278.3291667,
,29/8/07,303.2708333,
,30/8/07,315.55,
,31/8/07,292.6875,
,1/9/07,267.45,
,2/9/07,265.5625,
,3/9/07,276.2291667,
,4/9/07,291.3333333,
,5/9/07,293.3208333,
,6/9/07,289.3541667,
,7/9/07,278.5291667,
,8/9/07,264.25,
,9/9/07,270.6375,
,10/9/07,303.75,
,11/9/07,303.8583333,
,12/9/07,288.1291667,
,13/9/07,279.6958333,
,14/9/07,281.0166667,
,15/9/07,262.175,
,16/9/07,257.4541667,
,17/9/07,282.5958333,
,18/9/07,280.8208333,
,19/9/07,282.7625,
,20/9/07,281.7958333,
,21/9/07,272.5375,
,22/9/07,245.9375,
,23/9/07,244.5125,
,24/9/07,271.7333333,
,25/9/07,253.2666667,
,26/9/07,246.5208333,
,27/9/07,246.0625,
,28/9/07,241.0583333,
,29/9/07,232.0291667,
,30/9/07,240.5916667,
,1/10/07,270.1208333,
,2/10/07,275.5333333,
,3/10/07,264.425,
,4/10/07,298.1541667,
,5/10/07,302.4666667,
,6/10/07,295.5208333,
,7/10/07,280.0458333,
,8/10/07,290.6666667,
,9/10/07,302.5083333,
,10/10/07,304.1666667,
,11/10/07,321.2083333,
,12/10/07,302.5375,
,13/10/07,289.5625,
,14/10/07,285.2458333,
,15/10/07,305.2833333,
,16/10/07,313.775,
,17/10/07,323.35,
,18/10/07,318.7375,
,19/10/07,301.7916667,
,20/10/07,295.8416667,
,21/10/07,289.5875,
,22/10/07,307.0791667,
,23/10/07,304.6458333,
,24/10/07,304.2541667,
,25/10/07,325.5708333,
,26/10/07,341.7958333,
,27/10/07,319.9666667,
,28/10/07,306.1166667,
,29/10/07,329.4416667,
,30/10/07,325.6083333,
,31/10/07,326.2833333,
,1/11/07,339.8125,
,2/11/07,348.1875,
,3/11/07,333.1041667,
,4/11/07,335.8041667,
,5/11/07,345.5791667,
,6/11/07,343.1166667,
,7/11/07,346.6541667,
,8/11/07,333.975,
,9/11/07,321.8541667,
,10/11/07,292.8625,
,11/11/07,306.225,
,12/11/07,335.1541667,
,13/11/07,336.6666667,
,14/11/07,357.4541667,
,15/11/07,318.6375,
,16/11/07,321.9541667,
,17/11/07,298.6541667,
,18/11/07,324.3666667,
,19/11/07,360.2083333,
,20/11/07,365.5,
,21/11/07,373.4958333,
,22/11/07,358.1625,
,23/11/07,375.1208333,
,24/11/07,383.7833333,
,25/11/07,395.475,
,26/11/07,400.8583333,
,27/11/07,377.8875,
,28/11/07,394.7583333,
,29/11/07,377.2166667,
,30/11/07,407.0041667,
,1/12/07,375.2375,
,2/12/07,366.1,
,3/12/07,343.5416667,
,4/12/07,326.7791667,
,5/12/07,313.7,
,6/12/07,344.225,
,7/12/07,359.0791667,
,8/12/07,365.9,
,9/12/07,384.2791667,
,10/12/07,408.775,
,11/12/07,425.2208333,
,12/12/07,384.2875,
,13/12/07,393.5333333,
,14/12/07,378.4791667,
,15/12/07,347.1958333,
,16/12/07,361.0541667,
,17/12/07,381.4916667,
,18/12/07,367.225,
,19/12/07,375.7791667,
,20/12/07,375.425,
,21/12/07,388.0125,
,22/12/07,372.4791667,
,23/12/07,332.8,
,24/12/07,347.85,
,25/12/07,369.9958333,
,26/12/07,390.5958333,
,27/12/07,395.7875,
,28/12/07,371.2166667,
,29/12/07,347.6958333,
